 128,440,112,-24,-136,104,0,-128
112,416,128,-40,-104,88,24,-136
112,416,128,-40,-104,88,24,-136
104,392,112,-16,-160,104,-16,-112
104,392,112,-16,-160,104,-16,-112
104,392,112,-16,-160,104,-16,-112
128,416,144,-16,-136,112,32,-128
128,416,144,-16,-136,112,32,-128
104,424,128,-24,-144,104,8,-120
104,424,128,-24,-144,104,8,-120
104,416,192,-32,-96,96,8,-128
104,416,192,-32,-96,96,8,-128
104,424,160,-16,-136,80,-16,-136
104,424,160,-16,-136,80,-16,-136
120,392,144,-16,-176,112,16,-136
120,392,144,-16,-176,112,16,-136
112,432,120,-8,-128,144,8,-136
112,432,120,-8,-128,144,8,-136
128,392,128,-16,-96,144,24,-88
128,392,128,-16,-96,144,24,-88
112,432,136,-40,-144,136,16,-152
112,432,136,-40,-144,136,16,-152
120,424,152,-8,-104,88,24,-112
120,424,152,-8,-104,88,24,-112
144,432,160,0,-88,152,40,-112
144,432,160,0,-88,152,40,-112
144,432,160,0,-88,152,40,-112
128,424,152,-8,-128,144,16,-104
128,424,152,-8,-128,144,16,-104
152,416,168,-24,-96,144,40,-144
152,416,168,-24,-96,144,40,-144
120,416,152,-16,-120,128,32,-128
120,416,152,-16,-120,128,32,-128
136,400,152,-8,-136,96,32,-96
136,400,152,-8,-136,96,32,-96
136,424,176,-16,-128,120,24,-112
136,424,176,-16,-128,120,24,-112
120,408,160,0,-136,112,-8,-120
120,408,160,0,-136,112,-8,-120
112,368,168,0,-120,136,24,-104
112,368,168,0,-120,136,24,-104
120,416,136,-32,-128,112,8,-128
120,416,136,-32,-128,112,8,-128
168,400,160,-24,-104,112,40,-96
168,400,160,-24,-104,112,40,-96
168,400,160,-24,-104,112,40,-96
120,400,168,-32,-128,104,40,-112
120,400,168,-32,-128,104,40,-112
136,424,144,-24,-120,104,24,-128
136,424,144,-24,-120,104,24,-128
120,376,112,-24,-88,112,0,-104
120,376,112,-24,-88,112,0,-104
120,416,152,-24,-120,120,8,-176
120,416,152,-24,-120,120,8,-176
112,416,160,-32,-128,104,-16,-104
112,416,160,-32,-128,104,-16,-104
152,408,136,-32,-112,128,0,-160
152,408,136,-32,-112,128,0,-160
136,416,168,-24,-72,144,8,-88
136,416,168,-24,-72,144,8,-88
120,472,136,-16,-112,112,16,-96
120,472,136,-16,-112,112,16,-96
112,408,160,-24,-112,144,8,-160
112,408,160,-24,-112,144,8,-160
112,408,160,-24,-112,144,8,-160
136,408,136,-8,-136,112,40,-120
136,408,136,-8,-136,112,40,-120
128,456,128,-8,-72,104,56,-144
128,456,128,-8,-72,104,56,-144
96,392,120,0,-160,144,16,-128
96,392,120,0,-160,144,16,-128
144,384,168,-24,-128,72,16,-104
144,384,168,-24,-128,72,16,-104
104,392,120,-8,-56,120,16,-152
104,392,120,-8,-56,120,16,-152
96,408,144,0,-112,136,40,-128
96,408,144,0,-112,136,40,-128
128,400,136,-24,-104,128,0,-112
128,400,136,-24,-104,128,0,-112
80,416,120,0,-144,128,8,-128
80,416,120,0,-144,128,8,-128
128,416,152,-8,-120,144,32,-144
128,416,152,-8,-120,144,32,-144
120,408,120,8,-96,144,-16,-128
120,408,120,8,-96,144,-16,-128
120,408,120,8,-96,144,-16,-128
136,400,160,8,-112,144,8,-88
136,400,160,8,-112,144,8,-88
152,416,144,-40,-112,152,16,-104
152,416,144,-40,-112,152,16,-104
136,456,168,0,-104,152,16,-120
136,456,168,0,-104,152,16,-120
136,416,136,-32,-104,120,24,-112
136,416,136,-32,-104,120,24,-112
136,416,144,0,-88,168,8,-104
136,416,144,0,-88,168,8,-104
128,440,144,0,-72,128,48,-96
128,440,144,0,-72,128,48,-96
128,424,168,-24,-120,144,88,-96
128,424,168,-24,-120,144,88,-96
120,400,176,0,-120,136,64,-112
120,400,176,0,-120,136,64,-112
128,416,184,-16,-128,72,32,-112
128,416,184,-16,-128,72,32,-112
128,416,184,-16,-128,72,32,-112
160,424,168,8,-120,120,32,-112
160,424,168,8,-120,120,32,-112
128,416,160,16,-112,160,56,-136
128,416,160,16,-112,160,56,-136
160,440,160,-24,-104,168,16,-128
160,440,160,-24,-104,168,16,-128
136,432,152,8,-96,104,24,-112
136,432,152,8,-96,104,24,-112
168,392,152,0,-96,112,32,-112
168,392,152,0,-96,112,32,-112
168,408,184,0,-96,160,32,-128
168,408,184,0,-96,160,32,-128
136,400,160,0,-120,128,32,-104
136,400,160,0,-120,128,32,-104
152,400,136,8,-96,160,24,-88
152,400,136,8,-96,160,24,-88
128,432,152,16,-136,152,40,-80
128,432,152,16,-136,152,40,-80
128,440,120,-24,-104,104,48,-144
128,440,120,-24,-104,104,48,-144
128,440,120,-24,-104,104,48,-144
128,384,160,-32,-120,120,32,-112
128,384,160,-32,-120,120,32,-112
128,400,176,0,-112,152,56,-72
128,400,176,0,-112,152,56,-72
144,416,144,-8,-136,120,16,-160
144,416,144,-8,-136,120,16,-160
144,424,136,-8,-112,112,0,-136
144,424,136,-8,-112,112,0,-136
144,416,152,-8,-112,120,56,-160
144,416,152,-8,-112,120,56,-160
152,416,160,-16,-112,120,40,-96
152,416,160,-16,-112,120,40,-96
144,448,160,8,-136,112,24,-88
144,448,160,8,-136,112,24,-88
128,384,160,-8,-72,96,24,-136
128,384,160,-8,-72,96,24,-136
160,392,144,-8,-88,96,64,-112
160,392,144,-8,-88,96,64,-112
160,392,144,-8,-88,96,64,-112
144,408,144,0,-112,112,40,-112
144,408,144,0,-112,112,40,-112
128,408,184,16,-104,128,8,-120
128,408,184,16,-104,128,8,-120
152,416,144,-40,-96,112,48,-104
