72,400,48,-128,-160,144,-16,-176
88,360,56,-112,-136,152,-32,-184
88,360,56,-112,-136,152,-32,-184
96,408,72,-88,-128,144,-32,-120
96,408,72,-88,-128,144,-32,-120
80,400,80,-112,-160,112,-24,-192
80,400,80,-112,-160,112,-24,-192
96,392,72,-120,-176,160,0,-160
96,392,72,-120,-176,160,0,-160
120,392,64,-96,-136,112,8,-176
120,392,64,-96,-136,112,8,-176
120,384,56,-88,-120,136,8,-160
120,384,56,-88,-120,136,8,-160
104,408,72,-96,-160,120,32,-168
104,408,72,-96,-160,120,32,-168
104,384,56,-96,-144,104,0,-176
104,384,56,-96,-144,104,0,-176
88,392,64,-120,-176,120,-24,-176
88,392,64,-120,-176,120,-24,-176
88,392,64,-120,-176,120,-24,-176
96,416,96,-88,-144,168,0,-192
96,416,96,-88,-144,168,0,-192
144,392,80,-72,-152,120,0,-144
144,392,80,-72,-152,120,0,-144
112,416,72,-88,-152,112,24,-176
112,416,72,-88,-152,112,24,-176
112,408,80,-72,-176,136,-8,-168
112,408,80,-72,-176,136,-8,-168
120,448,104,-88,-120,168,8,-144
120,448,104,-88,-120,168,8,-144
128,424,120,-88,-120,144,16,-128
128,424,120,-88,-120,144,16,-128
120,440,72,-80,-136,104,24,-136
120,440,72,-80,-136,104,24,-136
96,360,80,-80,-168,144,24,-176
96,360,80,-80,-168,144,24,-176
96,392,72,-96,-128,128,-24,-152
96,392,72,-96,-128,128,-24,-152
96,392,72,-96,-128,128,-24,-152
104,448,88,-80,-136,144,-8,-168
104,448,88,-80,-136,144,-8,-168
112,408,120,-72,-112,128,24,-160
112,408,120,-72,-112,128,24,-160
112,400,120,-72,-168,112,0,-184
112,400,120,-72,-168,112,0,-184
128,456,96,-88,-112,112,24,-112
128,456,96,-88,-112,112,24,-112
96,392,88,-96,-144,160,24,-144
96,392,88,-96,-144,160,24,-144
112,440,96,-80,-152,144,0,-160
112,440,96,-80,-152,144,0,-160
112,408,128,-88,-152,128,-16,-128
112,408,128,-88,-152,128,-16,-128
136,384,104,-56,-176,144,0,-136
136,384,104,-56,-176,144,0,-136
112,424,112,-72,-160,176,48,-152
112,424,112,-72,-160,176,48,-152
112,424,112,-72,-160,176,48,-152
96,424,104,-88,-112,168,-8,-136
96,424,104,-88,-112,168,-8,-136
104,416,104,-80,-152,144,0,-144
104,416,104,-80,-152,144,0,-144
112,416,64,-48,-144,144,0,-120
112,416,64,-48,-144,144,0,-120
96,424,112,-72,-120,144,16,-176
