440,512,-8,32,1392,752,1632,2240
432,400,-24,40,1096,576,1552,2216
336,336,-32,24,936,512,1424,2096
336,272,-72,32,832,440,1384,2048
352,248,-40,-16,736,416,1320,1952
344,256,-56,-8,736,424,1272,1960
312,296,-56,0,768,400,1312,1960
376,320,-32,0,896,448,1312,1984
424,416,-48,8,1064,456,1408,2040
432,496,24,72,1232,536,1440,1952
464,608,48,40,1360,568,1464,1952
424,576,40,104,1352,624,1480,1992
480,608,40,40,1344,648,1536,2040
432,552,16,40,1296,656,1552,2112
424,480,8,16,1152,624,1528,2168
352,368,-8,24,968,504,1424,2104
360,288,-32,8,744,408,1352,1976
312,312,-64,-8,688,416,1256,1872
304,224,-104,8,664,368,1264,1840
336,280,-40,8,688,384,1256,1864
376,288,-80,24,840,376,1288,1936
408,392,0,40,928,416,1344,1976
408,472,-32,32,1112,456,1376,2000
432,552,8,40,1264,528,1448,2000
488,624,8,56,1416,640,1512,1984
512,624,40,40,1424,672,1488,2040
464,600,56,64,1408,744,1616,2144
416,496,-24,48,1216,688,1584,2208
392,376,-40,48,1064,600,1544,2208
368,320,-48,24,912,512,1464,2064
336,296,-32,8,792,464,1392,1992
344,288,-56,-40,712,424,1320,1896
344,288,-80,-32,696,392,1312,1896
376,280,-40,32,848,408,1328,2008
344,376,-40,24,952,448,1400,2016
432,472,-8,8,1152,512,1432,2056
440,568,0,40,1392,640,1504,2048
496,664,40,72,1488,752,1544,2080
488,632,48,56,1496,864,1664,2112
472,552,16,56,1408,832,1696,2216
400,416,-40,16,1160,648,1584,2192
352,368,-48,32,968,536,1496,2144
352,280,-40,-16,800,440,1400,2000
328,216,-64,0,688,384,1304,1920
288,160,-64,-8,608,352,1248,1792
312,272,-88,16,616,344,1216,1816
304,280,-80,-8,656,352,1200,1840
352,336,-64,0,760,384,1232,1816
352,360,-40,8,888,400,1272,1896
416,456,-40,16,1024,440,1344,1904
408,536,0,48,1112,480,1320,1920
472,592,24,72,1192,544,1400,1952
416,584,16,32,1208,584,1416,1944
384,560,8,32,1144,536,1416,1928
432,480,-16,16,984,520,1432,2040
360,392,-48,0,864,488,1368,1952
320,256,-64,-8,680,416,1288,1856
264,216,-72,-40,560,360,1216,1736
240,184,-112,-16,480,296,1160,1624
264,168,-56,0,488,264,1112,1656
296,200,-128,-24,504,288,1144,1688
304,272,-80,8,608,328,1168,1768
360,328,-32,-16,768,368,1224,1920
400,400,-56,16,960,408,1288,1888
456,520,16,24,1088,472,1336,1928
408,568,24,32,1248,560,1424,1968
440,632,32,32,1320,632,1464,2016
488,632,56,40,1352,712,1512,2024
464,600,0,24,1264,664,1488,2064
400,504,16,32,1104,584,1440,1968
360,416,-16,0,888,456,1392,1984
320,344,-64,8,736,440,1328,1888
264,208,-80,-16,576,304,1240,1728
264,208,-88,-16,488,264,1152,1656
328,224,-112,-40,432,288,1128,1608
240,264,-48,-8,480,288,1096,1656
288,224,-48,-8,632,320,1168,1736
320,344,-64,8,752,328,1208,1840
360,464,-48,24,952,392,1272,1816
400,536,-8,32,1104,488,1320,1856
464,648,16,16,1240,592,1392,1896
432,640,48,40,1288,664,1496,1968
424,584,8,8,1136,680,1480,1968
424,520,-32,0,1008,576,1504,1928
352,416,-56,40,832,496,1408,1904
360,328,-56,-8,728,464,1368,1872
304,296,-72,8,648,368,1296,1808
328,264,-96,-8,608,360,1256,1784
328,288,-80,0,656,392,1272,1792
384,384,-40,16,776,368,1296,1824
392,448,8,16,928,424,1296,1872
432,512,8,72,1032,488,1320,1856
440,608,24,40,1128,512,1360,1856
504,680,8,40,1168,600,1368,1872
464,712,48,56,1192,672,1512,1896
512,656,8,32,1120,688,1536,1920
448,576,-24,8,952,616,1560,1888
408,400,-48,8,800,536,1496,1896
312,368,-32,16,648,464,1392,1824
328,272,-104,-8,608,400,1320,1792
288,304,-80,-16,616,384,1280,1800
360,328,-40,8,672,376,1320,1832
360,368,-72,8,744,400,1328,1888
424,424,0,40,904,432,1360,1896
360,504,32,56,1080,528,1400,1968
448,624,8,40,1184,600,1408,1920
472,720,64,48,1312,664,1520,1928
496,728,32,48,1328,744,1568,1936
496,656,16,64,1288,744,1592,1992
472,624,16,64,1144,704,1552,1984
464,528,8,72,1064,632,1520,1992
392,472,-24,-32,896,536,1448,1960
376,408,-24,16,792,440,1376,1912
352,360,-40,16,720,416,1312,1856
312,336,-32,-8,712,376,1304,1808
352,328,-56,8,712,376,1280,1808
360,400,-40,0,744,384,1264,1832
416,408,-48,16,824,368,1264,1880
376,520,-24,40,904,416,1272,1784
416,576,8,8,1024,440,1296,1800
472,640,0,32,1128,552,1344,1824
488,712,0,40,1288,624,1392,1808
512,728,72,24,1296,696,1488,1832
488,680,24,48,1224,680,1504,1936
408,568,-8,32,1056,632,1480,1984
392,456,-16,-8,944,512,1392,1928
368,344,-32,-16,736,416,1320,1880
320,288,-48,-32,616,320,1296,1792
304,296,-56,24,584,328,1208,1776
352,272,-64,-32,592,328,1168,1736
304,328,-32,32,664,328,1168,1760
384,400,-88,24,760,352,1168,1776
408,472,-24,40,880,352,1216,1760
432,576,24,16,1080,408,1248,1736
480,672,16,32,1184,480,1280,1752
488,752,48,40,1296,568,1352,1808
512,816,88,64,1408,688,1456,1776
512,776,56,72,1424,824,1568,1952
496,728,64,56,1400,872,1608,1968
456,632,16,48,1264,776,1600,2024
416,512,8,8,1056,592,1520,2008
368,440,0,32,848,472,1416,1968
328,376,-48,-8,744,400,1336,1912
328,328,-72,-32,696,368,1304,1896
296,304,-56,-16,680,400,1288,1864
336,320,-32,8,752,344,1272,1872
352,440,-16,16,880,408,1328,1880
408,464,-24,16,984,408,1304,1872
424,584,16,16,1088,472,1320,1888
504,632,0,56,1192,504,1312,1864
480,688,64,24,1224,608,1384,1816
504,728,48,56,1272,656,1464,1848
448,568,8,16,1024,656,1544,1984
360,392,-8,24,864,520,1480,1992
336,312,-40,0,688,440,1376,1912
328,288,-88,0,640,376,1352,1840
296,304,-96,-16,624,360,1272,1784
344,304,-40,8,656,352,1272,1816
368,352,-32,-8,728,368,1272,1864
376,440,-88,16,808,408,1264,1872
424,512,8,40,936,448,1288,1848
432,544,-16,40,1064,472,1344,1848
456,640,32,32,1168,560,1400,1824
512,720,48,32,1264,672,1456,1904
512,736,56,40,1288,752,1528,1920
464,696,16,24,1192,768,1568,1952
488,584,8,40,1104,704,1592,1992
408,512,-24,8,912,600,1520,2000
392,408,-80,24,784,480,1448,1904
312,320,-72,-8,712,400,1360,1840
296,264,-48,-24,584,352,1288,1800
320,192,-72,-24,560,336,1264,1744
328,248,-48,8,584,328,1272,1792
304,296,-80,0,640,376,1256,1776
344,344,-32,24,768,360,1312,1872
360,400,-40,16,880,456,1320,1944
408,496,8,56,1064,528,1400,1896
440,592,0,56,1128,600,1464,1952
464,616,40,40,1200,664,1536,1984
432,600,0,16,1120,688,1544,2024
400,536,0,56,1096,672,1560,2048
456,480,-8,48,984,592,1528,2056
368,424,-32,-24,896,552,1496,1992
344,360,-64,16,728,440,1376,1904
328,280,-40,0,656,384,1336,1856
304,288,-80,8,584,360,1280,1784
328,272,-144,-24,592,392,1248,1808
296,312,-72,-24,640,344,1264,1816
296,320,-40,-16,696,384,1304,1880
336,392,-40,0,824,400,1296,1928
392,448,-16,64,960,496,1360,1952
544,400,-48,-48,96,464,1304,280
648,464,16,-24,72,568,1216,224
