1336,1720,1792,696,1024,1744,944,288
1312,1848,1808,664,1128,1832,992,336
1344,1944,1696,600,1232,1976,1056,360
1304,1992,1528,496,1400,2096,1088,416
1216,2008,1360,400,1528,2120,1160,424
1168,1960,1184,376,1704,2208,1208,464
1080,1872,1048,296,1736,2120,1232,480
1008,1792,1000,256,1712,2032,1176,472
1008,1736,1048,240,1672,1920,1128,408
968,1664,1088,232,1496,1776,1040,320
1000,1568,1176,272,1344,1664,984,280
992,1448,1304,336,1216,1624,920,256
1032,1408,1432,480,1080,1616,864,224
1064,1360,1504,568,1016,1608,832,216
1120,1424,1624,640,1000,1576,824,248
1192,1440,1688,696,952,1608,848,208
1248,1608,1784,688,1016,1648,880,272
1312,1736,1768,648,1096,1792,936,296
1344,1960,1664,592,1288,1992,1032,360
1304,2064,1504,504,1456,2136,1136,432
1296,2104,1344,416,1648,2264,1224,488
1224,2008,1160,352,1768,2320,1312,512
1128,1936,1056,288,1848,2256,1288,552
1072,1856,1016,256,1816,2192,1264,480
1032,1800,1024,272,1776,2048,1216,472
1032,1752,1056,304,1616,1936,1136,392
992,1680,1176,272,1488,1840,1048,352
1056,1648,1248,328,1392,1784,984,328
1056,1608,1360,376,1224,1720,920,272
1112,1480,1432,448,1136,1664,880,248
1112,1464,1616,536,1016,1592,880,232
1200,1464,1752,632,960,1616,840,240
1320,1808,1840,672,1096,1808,952,312
1368,1912,1736,624,1184,1912,992,368
1328,2024,1576,504,1328,2064,1096,408
1256,2056,1368,400,1528,2168,1168,464
1184,2032,1224,368,1712,2232,1240,464
1144,1920,1072,312,1736,2192,1224,496
1072,1864,1048,272,1720,2136,1216,440
1072,1776,1064,312,1632,1992,1128,416
1024,1728,1128,272,1536,1912,1064,368
1040,1624,1272,320,1304,1752,984,248
1080,1560,1400,424,1208,1696,920,288
1072,1480,1496,504,1088,1672,872,248
1136,1432,1600,560,1008,1616,856,240
1200,1544,1744,656,1016,1640,864,280
1264,1584,1784,688,992,1696,896,264
1312,1744,1784,664,1080,1768,936,312
1320,1864,1656,592,1232,1888,968,320
1304,2000,1504,488,1368,2024,1072,368
1184,1960,1336,416,1536,2096,1168,432
1144,1896,1184,344,1640,2120,1200,408
1064,1840,1112,312,1672,2048,1136,432
984,1728,1056,288,1624,1912,1112,416
944,1560,1048,264,1496,1792,1048,344
928,1568,1104,272,1384,1680,952,360
912,1416,1136,328,1320,1616,920,280
944,1352,1240,312,1168,1552,864,216
992,1296,1360,424,1080,1552,824,240
1024,1352,1448,496,992,1544,848,240
1064,1376,1512,528,1000,1568,832,216
1136,1480,1672,552,1016,1608,840,240
1200,1600,1736,640,1032,1672,904,288
1264,1712,1720,608,1112,1768,936,304
1248,1864,1672,544,1232,1856,992,336
1248,1904,1480,440,1352,2000,1056,328
1192,1936,1328,408,1544,2056,1152,392
1136,1936,1128,352,1680,2160,1208,464
1088,1864,1008,288,1808,2144,1232,504
1024,1792,928,248,1848,2056,1240,512
1008,1728,920,232,1808,1976,1192,496
992,1696,928,232,1696,1912,1144,472
968,1672,1008,264,1672,1896,1120,424
976,1672,1096,280,1520,1800,1032,352
1016,1632,1216,280,1384,1768,1000,344
1024,1592,1328,344,1304,1752,944,272
1096,1592,1456,464,1184,1728,928,288
1136,1584,1544,456,1088,1712,904,288
1192,1624,1696,600,1064,1736,936,312
1280,1736,1752,640,1056,1760,936,320
1312,1840,1760,632,1112,1824,936,336
