0,1,-88986,-196021,160337,178390,160338,142713,1,1,1,1
0,-17629,-53308,-53307,107035,124661,107036,88983,1,1,1,1
0,-17628,-53307,-53306,89410,107037,89412,71358,1,1,1,1
0,1,-35253,-35252,107035,125088,107036,89411,1,1,1,1
0,1,-53304,-53302,124661,142288,124663,107036,1,1,1,1
0,1,-35679,-53305,142714,160341,142716,124663,1,1,1,1
0,-17626,-53305,-53304,124664,142292,124665,107039,1,1,1,1
0,2,-53303,-53302,160341,177967,160342,124663,1,1,1,1
0,1,-53735,-53734,160338,177964,160339,142286,1,1,1,1
0,-17626,-160342,-160341,142714,178393,160340,124662,1,1,1,1
0,1,-53731,-53730,142287,177967,142288,124662,1,1,1,1
0,-18052,-71358,-71357,124662,142289,124664,106610,1,1,1,1
0,-18053,-71357,-71356,124661,142288,124662,107036,1,1,1,1
0,-17626,-71358,-88984,142712,160339,142714,124661,1,1,1,1
0,1,-53731,-53730,124662,142288,124663,106610,1,1,1,1
0,-18053,-71357,-71356,142290,160344,142292,124665,1,1,1,1
0,1,-53303,-53302,124659,142715,124661,88982,1,1,1,1
0,-18053,-53734,-53733,124663,142289,124664,106609,1,1,1,1
0,1,-53304,-53303,124663,160342,142716,107038,1,1,1,1
0,-18053,-53734,-53733,160340,196018,160341,124663,1,1,1,1
0,-18053,-53305,-53304,124663,142289,142290,124664,1,1,1,1
0,-18055,-71361,-71360,142285,177963,142286,124658,1,1,1,1
0,1,-53306,-53305,142715,178394,142716,124662,1,1,1,1
0,1,-53307,-70933,142712,160341,142713,125088,1,1,1,1
0,1,-53303,-70929,160343,178396,160344,125091,1,1,1,1
0,-17628,-53309,-53308,124660,142713,124661,107036,1,1,1,1
0,-17626,-53305,-53304,142713,160342,142715,124661,1,1,1,1
0,1,-35253,-53307,125087,160766,142714,107034,1,1,1,1
0,-17626,-71359,-71358,124659,142715,124661,107034,1,1,1,1
0,-18053,-71357,-71356,124661,142287,124662,106608,1,1,1,1
0,-17626,-71357,-71356,124660,142713,124661,107036,1,1,1,1
0,-17626,-53307,-53306,107038,142716,107039,88986,1,1,1,1
0,-18055,-53307,-53306,124660,142288,124661,106608,1,1,1,1
0,-18053,-71359,-53733,142286,177966,160340,124661,1,1,1,1
0,-18052,-53733,-53732,124661,142288,124663,88982,1,1,1,1
0,-18053,-71359,-71358,106612,124665,106613,88984,1,1,1,1
0,-18053,-53732,-53731,124660,142286,124661,88982,1,1,1,1
0,-18056,-53308,-53307,107033,142288,124660,88981,1,1,1,1
0,-17625,-71358,-71357,107035,124662,107036,71357,1,1,1,1
0,1,-53733,-53732,124659,142287,124660,88981,1,1,1,1
0,1,-53305,-53304,125088,142714,125089,107036,1,1,1,1
0,1,-53306,-53305,125088,160339,125089,107034,1,1,1,1
0,1,-53732,-53731,124661,160343,124662,88983,1,1,1,1
0,1,-53730,-53729,142286,160339,142287,107036,1,1,1,1
0,1,-53306,-53305,107035,142717,124664,88983,1,1,1,1
0,1,-35681,-35680,107036,124663,107038,71358,1,1,1,1
0,-17626,-53306,-70932,142715,178394,142717,125090,1,1,1,1
0,-17626,-35679,-53305,124663,160342,124664,107035,1,1,1,1
0,-17626,-70930,-70929,107037,142718,125090,89411,1,1,1,1
0,1,-53306,-53305,107037,142718,107039,88985,1,1,1,1
